Timestamp,lat,long,speed,cadence,x,y
2021-04-05 23:29:37+00:00,-43.522001998499036,172.57524856366217,0.97,106.0,627304.5133032213,5180009.84431875
2021-04-05 23:29:52+00:00,-43.52219310589135,172.57524990476668,1.362,109.0,627304.2197446576,5179988.617743793
2021-04-05 23:30:06+00:00,-43.522373316809535,172.57526968605816,1.428,106.0,627305.4393657874,5179968.573115976
2021-04-05 23:30:24+00:00,-43.52255327627063,172.57531058974564,1.288,110.0,627308.3665295166,5179948.524085885
2021-04-05 23:30:37+00:00,-43.522678250446916,172.57528049871325,1.222,0.0,627305.6718404096,5179934.690418968
2021-04-05 23:33:07+00:00,-43.52262418717146,172.575340596959,1.054,119.0,627310.6424365259,5179940.60274289
2021-04-05 23:33:09+00:00,-43.52260423824191,172.57534897886217,1.204,106.0,627311.3617865597,5179942.8054562835
2021-04-05 23:33:25+00:00,-43.522439701482654,172.57546808570623,1.325,110.0,627321.333608656,5179960.896718521
2021-04-05 23:33:41+00:00,-43.52230508811772,172.5756540801376,1.334,109.0,627336.6481325211,5179975.562259357
2021-04-05 23:33:56+00:00,-43.52216142229736,172.57581886835396,1.381,109.0,627350.2679596375,5179991.265605988
2021-04-05 23:34:13+00:00,-43.52201624773443,172.57598742842674,1.362,110.0,627364.1958524706,5180007.130712588
2021-04-05 23:34:29+00:00,-43.521912982687354,172.57613897323608,1.269,101.0,627376.6604966888,5180018.367347059
2021-04-05 23:34:31+00:00,-43.5218985658139,172.57616026327014,1.26,102.0,627378.4114266204,5180019.935892822
2021-04-05 23:34:37+00:00,-43.52185414172709,172.5761643704027,1.222,0.0,627378.8368394367,5180024.863373834
2021-04-05 23:34:39+00:00,-43.52185648865998,172.576170489192,1.157,0.0,627379.3264013602,5180024.593351719
2021-04-05 23:34:44+00:00,-43.521840646862984,172.57615640759468,0.019,122.0,627378.2217098068,5180026.374316876
2021-04-05 23:34:46+00:00,-43.52177392691374,172.57613335736096,1.306,122.0,627376.4992685954,5180033.819579318
2021-04-05 23:34:49+00:00,-43.521626656875014,172.57602179422975,4.945,122.0,627367.7929741525,5180050.3463273635
2021-04-05 23:34:51+00:00,-43.52155624888837,172.5758829060942,4.852,122.0,627356.7165806271,5180058.378546795
2021-04-05 23:34:53+00:00,-43.5215203743428,172.57571979425848,4.871,122.0,627343.6098146911,5180062.612524214
2021-04-05 23:34:55+00:00,-43.52153764106333,172.5755504798144,4.973,215.0,627329.8899669489,5180060.954064292
2021-04-05 23:34:58+00:00,-43.521649204194546,172.57533020339906,7.567,215.0,627311.8531888184,5180048.900952162
2021-04-05 23:35:00+00:00,-43.52175699546933,172.57525149732828,8.36,215.0,627305.2656873284,5180037.050038019
2021-04-05 23:35:02+00:00,-43.52188674733043,172.57522886618972,8.304,221.0,627303.1638159745,5180022.674341106
2021-04-05 23:35:05+00:00,-43.52209495380521,172.57523640990257,8.323,221.0,627303.3355736198,5179999.5392375495
2021-04-05 23:35:08+00:00,-43.52228740230203,172.57524713873863,8.342,217.0,627303.797877553,5179978.149350675
2021-04-05 23:35:11+00:00,-43.52246979251504,172.57526432164013,8.118,217.0,627304.8029211652,5179957.866665363
2021-04-05 23:35:14+00:00,-43.52265243418515,172.57527840323746,7.903,212.0,627305.5567920825,5179937.560798694
2021-04-05 23:35:18+00:00,-43.5228380933404,172.5753218214959,7.371,212.0,627308.6751643142,5179916.874906506
2021-04-05 23:35:21+00:00,-43.52286466397345,172.57536658085883,3.079,212.0,627312.2365245176,5179913.855445653
2021-04-05 23:35:23+00:00,-43.522839685902,172.5753992702812,1.95,212.0,627314.9308748085,5179916.57949378
2021-04-05 23:35:37+00:00,-43.52268235757947,172.5755372364074,1.157,107.0,627326.4116340742,5179933.841307935
2021-04-05 23:35:51+00:00,-43.522535590454936,172.5756793934852,1.25,110.0,627338.2089270799,5179949.923753157
2021-04-05 23:36:08+00:00,-43.52238739840686,172.57584108039737,1.241,98.0,627351.5875976952,5179966.13453057
2021-04-05 23:36:25+00:00,-43.522243313491344,172.57600813172758,1.213,113.0,627365.3912214047,5179981.880927205
2021-04-05 23:36:39+00:00,-43.5220677126199,172.57609413005412,1.381,113.0,627372.7108122525,5180001.251600003
2021-04-05 23:36:55+00:00,-43.52188917808235,172.57615447975695,1.4,112.0,627377.9637777791,5180020.9873575345
2021-04-05 23:37:01+00:00,-43.52180778980255,172.5761485286057,1.39,113.0,627377.6540999792,5180030.0355106965
2021-04-05 23:37:05+00:00,-43.52163814008236,172.5760616082698,4.768,113.0,627370.9864651784,5180049.010029423
2021-04-05 23:37:08+00:00,-43.5215254034847,172.57582641206682,5.337,113.0,627352.2157901129,5180061.890754577
2021-04-05 23:37:10+00:00,-43.52150914259255,172.5756394956261,5.197,228.0,627337.1439296663,5180063.98285847
2021-04-05 23:37:12+00:00,-43.521566642448306,172.5754592847079,8.248,228.0,627322.4588286696,5180057.872744203
2021-04-05 23:37:15+00:00,-43.5217188578099,172.57527790032327,8.323,223.0,627307.4797090527,5180041.245223864
2021-04-05 23:37:17+00:00,-43.52184643037617,172.57523272186518,7.819,219.0,627303.5602134998,5180027.14606952
2021-04-05 23:37:20+00:00,-43.52203351445496,172.5752404332161,7.53,215.0,627303.7899435947,5180006.356577771
2021-04-05 23:37:24+00:00,-43.52227080613375,172.57528343237936,7.315,215.0,627306.7658984184,5179979.936985981
2021-04-05 23:37:28+00:00,-43.52250776253641,172.57531779818237,7.157,210.0,627309.0448160693,5179953.5678410595
2021-04-05 23:37:30+00:00,-43.522626366466284,172.57533959113061,7.129,212.0,627310.5565658842,5179940.362248323
2021-04-05 23:37:34+00:00,-43.52282032370567,172.57539826445282,6.765,213.0,627314.8903157796,5179918.731412831
2021-04-05 23:37:36+00:00,-43.52283423766494,172.57542936131358,4.301,213.0,627317.3741561616,5179917.138520571
2021-04-05 23:37:50+00:00,-43.52266131900251,172.57551703602076,1.241,109.0,627324.823382885,5179936.208789041
2021-04-05 23:38:03+00:00,-43.52250650525093,172.57558073848486,1.334,108.0,627330.2972225356,5179953.305002066
2021-04-05 23:38:19+00:00,-43.52235043421388,172.57572524249554,1.334,109.0,627342.3038007051,5179970.417147076
2021-04-05 23:38:34+00:00,-43.52218656800687,172.57582833990455,1.372,110.0,627350.9805094484,5179988.458404365
2021-04-05 23:38:49+00:00,-43.52204281836748,172.5759886018932,1.381,109.0,627364.2347778105,5180004.177962427
2021-04-05 23:39:03+00:00,-43.52188507094979,172.57611533626914,1.446,110.0,627374.8089714758,5180021.503440243
2021-04-05 23:39:09+00:00,-43.52181131020188,172.57616286166012,1.446,114.0,627378.8050438815,5180029.622583713
2021-04-05 23:39:14+00:00,-43.52161559276283,172.57602975703776,4.553,114.0,627368.459786814,5180051.562922585
2021-04-05 23:39:16+00:00,-43.52154132910073,172.5758681539446,5.207,114.0,627355.5557450632,5180060.0581355635
2021-04-05 23:39:18+00:00,-43.5215132497251,172.5756712630391,5.281,114.0,627339.7026442103,5180063.478085853
2021-04-05 23:39:21+00:00,-43.52160193026066,172.5754106696695,7.269,226.0,627318.4556735464,5180054.028067688
2021-04-05 23:39:23+00:00,-43.52169228717685,172.57528443820775,7.688,226.0,627308.063965935,5180044.186170777
2021-04-05 23:39:26+00:00,-43.52185816504061,172.575211096555,7.427,221.0,627301.7878452096,5180025.87590575
2021-04-05 23:39:29+00:00,-43.522038543596864,172.5752211548388,7.194,215.0,627302.2213544429,5180005.8275423655
2021-04-05 23:39:33+00:00,-43.522268291562796,172.57525677792728,7.119,210.0,627304.6170747681,5179980.257050448
2021-04-05 23:39:37+00:00,-43.52249292656779,172.5752727035433,7.054,205.0,627305.4316555797,5179955.284552476
2021-04-05 23:39:39+00:00,-43.52260365150869,172.5752840191126,6.998,207.0,627306.113247322,5179942.970042668
2021-04-05 23:39:43+00:00,-43.522772546857595,172.57534788921475,6.765,207.0,627310.9197088585,5179924.114648079
2021-04-05 23:39:45+00:00,-43.52279283106327,172.57538720034063,3.742,207.0,627314.0539930802,5179921.801700415
2021-04-05 23:40:00+00:00,-43.52265687659383,172.5755549222231,1.213,110.0,627327.8945285833,5179936.64417178
2021-04-05 23:40:15+00:00,-43.522507259622216,172.57571585476398,1.306,111.0,627341.2151816564,5179953.014376894
2021-04-05 23:40:31+00:00,-43.52234708145261,172.575848037377,1.334,106.0,627352.2346618162,5179970.60150886
2021-04-05 23:40:47+00:00,-43.52219268679619,172.57599161937833,1.353,109.0,627364.1632847032,5179987.528847799
2021-04-05 23:41:02+00:00,-43.52204826660454,172.57614660076797,1.39,113.0,627376.9922346327,5180003.330938936
2021-04-05 23:41:18+00:00,-43.52185942232609,172.57615439593792,1.4,117.0,627378.0196225761,5180024.2921812255
