Reaction Date,Reaction Type,Parent Type,Parent ID
"Sep 12, 2020, 6:52:31 PM",Kudos,Activity,4046579690
"Sep 12, 2020, 11:17:40 PM",Kudos,Activity,4050758929
"Sep 12, 2020, 11:17:52 PM",Kudos,Activity,4050856317
"Sep 13, 2020, 1:09:47 AM",Kudos,Activity,4050931037
"Sep 13, 2020, 5:36:11 AM",Kudos,Activity,4051534375
"Sep 13, 2020, 5:36:59 AM",Kudos,Activity,4051517167
"Sep 13, 2020, 8:42:53 PM",Kudos,Activity,4055477764
"Sep 13, 2020, 8:43:22 PM",Kudos,Activity,4051771447
"Sep 13, 2020, 8:43:45 PM",Kudos,Activity,4051792921
"Sep 13, 2020, 8:43:51 PM",Kudos,Activity,4051771214
"Sep 14, 2020, 4:49:00 AM",Kudos,Activity,4055535703
"Sep 14, 2020, 5:29:13 AM",Kudos,Activity,4056488867
"Sep 14, 2020, 8:53:08 PM",Kudos,Activity,4059530090
"Sep 15, 2020, 10:45:24 AM",Kudos,Activity,4061819368
"Sep 15, 2020, 10:45:30 AM",Kudos,Activity,4061528439
"Sep 15, 2020, 10:45:30 AM",Kudos,Activity,4061461578
"Sep 15, 2020, 10:46:02 AM",Kudos,Activity,4061343353
"Sep 16, 2020, 5:40:45 AM",Kudos,Activity,4066479309
"Sep 16, 2020, 5:40:57 AM",Kudos,Activity,4066504884
"Sep 16, 2020, 5:41:16 AM",Kudos,Activity,4065115157
"Sep 16, 2020, 5:41:48 AM",Kudos,Activity,4066503558
"Sep 16, 2020, 5:42:13 AM",Kudos,Activity,4061500284
"Sep 16, 2020, 6:43:21 PM",Kudos,Activity,4069521228
"Sep 16, 2020, 6:44:05 PM",Kudos,Activity,4066796963
"Sep 17, 2020, 5:00:17 AM",Kudos,Activity,4071450809
"Sep 17, 2020, 5:42:55 AM",Kudos,Activity,4071485614
"Sep 17, 2020, 5:43:02 AM",Kudos,Activity,4071524753
"Sep 18, 2020, 12:25:03 AM",Kudos,Activity,4075501315
"Sep 21, 2020, 2:54:34 AM",Kudos,Activity,4087830679
"Sep 22, 2020, 5:43:47 AM",Kudos,Activity,4095115761
"Sep 22, 2020, 5:43:52 AM",Kudos,Activity,4095073569
"Sep 22, 2020, 5:43:53 AM",Kudos,Activity,4095070791
"Sep 22, 2020, 8:49:56 AM",Kudos,Activity,4095413681
"Sep 23, 2020, 4:14:13 AM",Kudos,Activity,4097405518
"Sep 23, 2020, 4:14:20 AM",Kudos,Activity,4099234275
"Sep 23, 2020, 4:14:20 AM",Kudos,Activity,4099234184
"Sep 23, 2020, 5:44:10 AM",Kudos,Activity,4099950341
"Sep 24, 2020, 12:42:21 AM",Kudos,Activity,4102638719
"Sep 24, 2020, 8:27:56 AM",Kudos,Activity,4104583641
"Sep 24, 2020, 8:27:57 AM",Kudos,Activity,4104783720
"Sep 25, 2020, 4:18:16 AM",Kudos,Activity,4108761941
"Sep 25, 2020, 6:35:02 AM",Kudos,Activity,4108914442
"Sep 25, 2020, 10:27:58 AM",Kudos,Activity,4109393428
"Sep 26, 2020, 2:22:11 AM",Kudos,Activity,4112365185
"Sep 26, 2020, 2:27:26 AM",Kudos,Activity,4111928255
"Sep 26, 2020, 4:28:43 AM",Kudos,Activity,4112558218
"Sep 26, 2020, 4:28:49 AM",Kudos,Activity,4112558348
"Sep 26, 2020, 4:28:52 AM",Kudos,Activity,4112558047
"Sep 26, 2020, 4:28:54 AM",Kudos,Activity,4112557918
"Sep 26, 2020, 5:00:22 AM",Kudos,Activity,4112045243
"Sep 29, 2020, 5:34:42 AM",Kudos,Activity,4126385282
"Sep 29, 2020, 5:34:51 AM",Kudos,Activity,4126308063
"Sep 29, 2020, 5:35:16 AM",Kudos,Activity,4124071460
"Sep 30, 2020, 1:46:47 AM",Kudos,Activity,4130569662
"Sep 30, 2020, 4:28:57 AM",Kudos,Activity,4131008133
"Sep 30, 2020, 9:32:47 AM",Kudos,Activity,4131680241
"Oct 1, 2020, 6:07:31 PM",Kudos,Activity,4137745080
"Oct 1, 2020, 6:07:34 PM",Kudos,Activity,4137744523
"Oct 1, 2020, 6:07:41 PM",Kudos,Activity,4136182493
"Oct 1, 2020, 6:08:24 PM",Kudos,Activity,4135562537
"Oct 3, 2020, 4:17:20 AM",Kudos,Activity,4143603276
"Oct 4, 2020, 7:24:46 PM",Kudos,Activity,4151280076
"Oct 4, 2020, 7:24:49 PM",Kudos,Activity,4150562221
"Oct 5, 2020, 1:46:17 AM",Kudos,Activity,4152021714
"Oct 5, 2020, 4:55:04 AM",Kudos,Activity,4152957040
"Oct 5, 2020, 4:55:15 AM",Kudos,Activity,4152907904
"Oct 5, 2020, 4:55:19 AM",Kudos,Activity,4152817921
"Oct 5, 2020, 5:02:45 AM",Kudos,Activity,4151798928
"Oct 5, 2020, 5:02:47 AM",Kudos,Activity,4151798197
"Oct 5, 2020, 5:02:49 AM",Kudos,Activity,4151797496
"Oct 6, 2020, 3:28:41 AM",Kudos,Activity,4156365895
"Oct 7, 2020, 5:28:31 AM",Kudos,Activity,4161473051
"Oct 8, 2020, 6:06:39 PM",Kudos,Activity,4166609548
"Oct 9, 2020, 8:18:23 AM",Kudos,Activity,4170596306
"Oct 9, 2020, 8:41:58 AM",Kudos,Activity,4170845922
"Oct 9, 2020, 8:42:03 AM",Kudos,Activity,4170845967
"Oct 9, 2020, 8:42:06 AM",Kudos,Activity,4170846159
"Oct 9, 2020, 8:42:08 AM",Kudos,Activity,4170845977
"Oct 9, 2020, 8:42:13 AM",Kudos,Activity,4170216001
"Oct 9, 2020, 8:42:14 AM",Kudos,Activity,4170845997
"Oct 9, 2020, 8:45:38 AM",Kudos,Activity,4170183890
"Oct 10, 2020, 8:33:38 PM",Kudos,Activity,4177005884
"Oct 10, 2020, 8:33:40 PM",Kudos,Activity,4173989823
"Oct 10, 2020, 8:34:13 PM",Kudos,Activity,4174267596
"Oct 11, 2020, 7:54:50 PM",Kudos,Activity,4181198792
"Oct 11, 2020, 7:55:39 PM",Kudos,Activity,4179232256
"Oct 11, 2020, 7:55:42 PM",Kudos,Activity,4178885434
"Oct 11, 2020, 7:55:55 PM",Kudos,Activity,4178769442
"Oct 12, 2020, 7:14:41 AM",Kudos,Activity,4183087323
"Oct 13, 2020, 6:06:42 PM",Kudos,Activity,4190320534
"Oct 15, 2020, 4:59:08 PM",Kudos,Activity,4198682003
"Oct 15, 2020, 8:40:37 PM",Kudos,Activity,4199395748
"Oct 15, 2020, 8:41:21 PM",Kudos,Activity,4198260960
"Oct 16, 2020, 4:21:12 PM",Kudos,Activity,4202788826
"Oct 17, 2020, 5:48:25 AM",Kudos,Activity,4204393225
"Oct 17, 2020, 5:48:32 AM",Kudos,Activity,4204342453
"Oct 17, 2020, 5:48:39 AM",Kudos,Activity,4204121383
"Oct 18, 2020, 7:49:04 AM",Kudos,Activity,4209297634
"Oct 19, 2020, 5:40:14 PM",Kudos,Activity,4216332187
"Oct 21, 2020, 4:41:24 AM",Kudos,Activity,4222787981
"Oct 21, 2020, 4:41:42 AM",Kudos,Activity,4222799788
"Oct 22, 2020, 9:31:36 AM",Kudos,Activity,4227589392
"Oct 22, 2020, 5:22:24 PM",Kudos,Activity,4227455368
"Oct 23, 2020, 9:24:24 PM",Kudos,Activity,4231824580
"Oct 24, 2020, 3:40:06 AM",Kudos,Activity,4234586259
"Oct 24, 2020, 4:45:12 AM",Kudos,Activity,4234949690
"Oct 25, 2020, 8:12:45 PM",Kudos,Activity,4243550022
"Oct 26, 2020, 6:18:14 PM",Kudos,Activity,4246573496
"Oct 27, 2020, 7:23:47 AM",Kudos,Activity,4248493451
"Oct 27, 2020, 6:25:10 PM",Kudos,Activity,4250497051
"Oct 27, 2020, 6:25:12 PM",Kudos,Activity,4250496503
"Oct 27, 2020, 6:26:14 PM",Kudos,Activity,4248591385
"Oct 28, 2020, 8:51:24 PM",Kudos,Activity,4255855936
"Oct 30, 2020, 1:56:48 AM",Kudos,Activity,4260543575
"Oct 30, 2020, 5:49:57 AM",Kudos,Activity,4260764899
"Oct 30, 2020, 5:49:59 AM",Kudos,Activity,4260763758
"Oct 30, 2020, 6:09:07 PM",Kudos,Activity,4263189087
"Oct 31, 2020, 8:14:29 PM",Kudos,Activity,4267975289
"Nov 1, 2020, 6:12:59 PM",Kudos,Activity,4269490894
"Nov 1, 2020, 6:13:03 PM",Kudos,Activity,4269429728
"Nov 1, 2020, 6:13:30 PM",Kudos,Activity,4269484504
"Nov 1, 2020, 6:13:40 PM",Kudos,Activity,4269496936
"Nov 2, 2020, 3:06:26 AM",Kudos,Activity,4274142389
"Nov 2, 2020, 3:06:42 AM",Kudos,Activity,4273155362
"Nov 2, 2020, 3:07:16 AM",Kudos,Activity,4273154761
"Nov 2, 2020, 6:12:26 AM",Kudos,Activity,4274369892
"Nov 3, 2020, 4:14:42 AM",Kudos,Activity,4278455340
"Nov 3, 2020, 4:15:13 AM",Kudos,Activity,4276654392
"Nov 3, 2020, 8:47:08 PM",Kudos,Activity,4281467319
"Nov 3, 2020, 8:47:08 PM",Kudos,Activity,4281436809
"Nov 4, 2020, 5:37:24 PM",Kudos,Activity,4285861764
"Nov 4, 2020, 5:37:40 PM",Kudos,Activity,4283789633
"Nov 4, 2020, 5:37:56 PM",Kudos,Activity,4283817537
"Nov 4, 2020, 5:38:03 PM",Kudos,Activity,4283782979
"Nov 5, 2020, 4:14:43 AM",Kudos,Activity,4287915406
"Nov 5, 2020, 4:14:52 AM",Kudos,Activity,4287816210
"Nov 5, 2020, 6:04:58 AM",Kudos,Activity,4288052757
"Nov 5, 2020, 6:05:04 AM",Kudos,Activity,4288031949
"Nov 5, 2020, 5:31:45 PM",Kudos,Activity,4290347707
"Nov 5, 2020, 6:11:56 PM",Kudos,Activity,4288108801
"Nov 5, 2020, 11:28:38 PM",Kudos,Activity,4290828124
"Nov 6, 2020, 3:52:18 AM",Kudos,Activity,4295072463
"Nov 6, 2020, 3:52:31 AM",Kudos,Activity,4292156424
"Nov 8, 2020, 4:59:36 AM",Kudos,Activity,4305196368
"Nov 8, 2020, 4:59:38 AM",Kudos,Activity,4305030278
"Nov 9, 2020, 4:08:45 AM",Kudos,Activity,4311056474
"Nov 9, 2020, 4:08:47 AM",Kudos,Activity,4311051550
"Nov 9, 2020, 4:08:58 AM",Kudos,Activity,4311025121
"Nov 9, 2020, 4:09:19 AM",Kudos,Activity,4310190420
"Nov 9, 2020, 4:09:31 AM",Kudos,Activity,4310283473
"Nov 9, 2020, 8:50:21 PM",Kudos,Activity,4313299657
"Nov 11, 2020, 5:10:11 AM",Kudos,Activity,4320558002
"Nov 11, 2020, 5:10:20 AM",Kudos,Activity,4320235286
"Nov 11, 2020, 5:10:27 AM",Kudos,Activity,4320316686
"Nov 11, 2020, 6:27:37 PM",Kudos,Activity,4320964308
"Nov 11, 2020, 6:27:53 PM",Kudos,Activity,4320678162
"Nov 11, 2020, 6:28:38 PM",Kudos,Activity,4320673386
"Nov 11, 2020, 6:29:27 PM",Kudos,Activity,4320912007
"Nov 15, 2020, 6:31:09 PM",Kudos,Activity,4339319993
"Nov 15, 2020, 10:51:47 PM",Kudos,Activity,4339414028
"Nov 15, 2020, 10:51:48 PM",Kudos,Activity,4339357195
"Nov 17, 2020, 7:18:23 AM",Kudos,Activity,4349066886
"Nov 20, 2020, 10:22:32 PM",Kudos,Activity,4366290960
"Nov 20, 2020, 10:22:33 PM",Kudos,Activity,4366347947
"Nov 20, 2020, 10:22:40 PM",Kudos,Activity,4366008255
"Nov 25, 2020, 10:04:10 AM",Kudos,Activity,4387371333
"Nov 25, 2020, 10:08:30 AM",Kudos,Activity,4383029240
"Nov 26, 2020, 6:34:23 AM",Kudos,Activity,4391644954
"Nov 26, 2020, 6:34:25 AM",Kudos,Activity,4391644802
"Nov 26, 2020, 6:34:30 AM",Kudos,Activity,4391571955
"Nov 26, 2020, 6:34:32 AM",Kudos,Activity,4391594953
"Nov 27, 2020, 8:27:26 AM",Kudos,Activity,4395659531
"Nov 27, 2020, 9:03:52 PM",Kudos,Activity,4398953092
"Nov 27, 2020, 9:03:53 PM",Kudos,Activity,4398952950
"Nov 27, 2020, 9:04:10 PM",Kudos,Activity,4372459556
"Nov 29, 2020, 7:07:20 PM",Kudos,Activity,4405411740
"Nov 30, 2020, 4:26:48 AM",Kudos,Activity,4410478795
"Nov 30, 2020, 4:26:49 AM",Kudos,Activity,4410480608
"Dec 2, 2020, 3:47:23 AM",Kudos,Activity,4416765695
"Dec 8, 2020, 12:50:49 AM",Kudos,Activity,4440518606
"Dec 12, 2020, 11:35:35 PM",Kudos,Activity,4464237938
"Dec 17, 2020, 3:30:25 AM",Kudos,Activity,4481409607
"Dec 17, 2020, 3:30:50 AM",Kudos,Activity,4480007853
"Dec 17, 2020, 3:32:23 AM",Kudos,Activity,4477206983
"Dec 18, 2020, 8:47:08 PM",Kudos,Activity,4488339633
"Dec 18, 2020, 8:47:15 PM",Kudos,Activity,4487785417
"Dec 18, 2020, 9:53:49 PM",Kudos,Activity,4488442039
"Dec 18, 2020, 9:54:02 PM",Kudos,Activity,4488138039
"Dec 20, 2020, 1:05:17 AM",Kudos,Activity,4492241733
"Dec 20, 2020, 1:05:18 AM",Kudos,Activity,4492238609
"Dec 21, 2020, 6:38:20 PM",Kudos,Activity,4500740843
"Dec 24, 2020, 5:37:41 AM",Kudos,Activity,4510472164
"Dec 24, 2020, 5:37:56 AM",Kudos,Activity,4510532275
"Dec 24, 2020, 5:38:10 AM",Kudos,Activity,4510531937
"Dec 24, 2020, 5:38:36 AM",Kudos,Activity,4509173621
"Dec 24, 2020, 5:38:39 AM",Kudos,Activity,4507342794
"Dec 24, 2020, 6:52:11 PM",Kudos,Activity,4512667277
"Dec 24, 2020, 6:52:14 PM",Kudos,Activity,4512874552
"Dec 24, 2020, 6:52:37 PM",Kudos,Activity,4513415130
"Dec 24, 2020, 6:52:42 PM",Kudos,Activity,4510661381
"Dec 24, 2020, 6:52:47 PM",Kudos,Activity,4510627121
"Dec 24, 2020, 6:52:49 PM",Kudos,Activity,4510594913
"Dec 26, 2020, 3:44:47 AM",Kudos,Activity,4516690997
"Dec 26, 2020, 3:44:48 AM",Kudos,Activity,4516688981
"Dec 27, 2020, 6:52:26 AM",Kudos,Activity,4522699794
"Dec 27, 2020, 6:52:44 AM",Kudos,Activity,4522796471
"Dec 27, 2020, 6:53:13 AM",Kudos,Activity,4522337292
"Dec 27, 2020, 6:53:22 AM",Kudos,Activity,4520945906
"Dec 28, 2020, 7:20:50 PM",Kudos,Activity,4530784314
"Dec 28, 2020, 7:21:04 PM",Kudos,Activity,4530452772
"Dec 29, 2020, 5:26:04 AM",Kudos,Activity,4532376448
"Dec 29, 2020, 5:26:06 AM",Kudos,Activity,4532376444
"Dec 29, 2020, 5:26:32 AM",Kudos,Activity,4532227489
"Dec 29, 2020, 5:26:39 AM",Kudos,Activity,4532404336
"Dec 30, 2020, 1:36:34 AM",Kudos,Activity,4536860650
"Dec 30, 2020, 1:36:36 AM",Kudos,Activity,4537013851
"Dec 30, 2020, 1:36:47 AM",Kudos,Activity,4536373367
"Dec 31, 2020, 12:47:37 AM",Kudos,Activity,4541363834
"Dec 31, 2020, 4:00:08 AM",Kudos,Activity,4542136638
"Dec 31, 2020, 4:00:47 AM",Kudos,Activity,4542018002
"Jan 3, 2021, 3:42:00 AM",Kudos,Activity,4557780362
"Jan 3, 2021, 3:42:56 AM",Kudos,Activity,4557364668
"Jan 3, 2021, 3:43:37 AM",Kudos,Activity,4557105208
"Jan 3, 2021, 3:43:38 AM",Kudos,Activity,4557607278
"Jan 3, 2021, 3:44:17 AM",Kudos,Activity,4555624835
"Jan 3, 2021, 4:59:41 AM",Kudos,Activity,4557797432
"Jan 3, 2021, 5:12:09 AM",Kudos,Activity,4557736034
"Jan 3, 2021, 5:16:14 AM",Kudos,Activity,4557891866
"Jan 3, 2021, 7:53:22 AM",Kudos,Activity,4557937886
"Jan 3, 2021, 7:17:42 PM",Kudos,Activity,4562195013
"Jan 4, 2021, 5:43:04 AM",Kudos,Activity,4563986217
"Jan 4, 2021, 5:43:21 AM",Kudos,Activity,4563979276
"Jan 4, 2021, 5:43:34 AM",Kudos,Activity,4563878313
"Jan 5, 2021, 1:41:34 AM",Kudos,Activity,4568788417
"Jan 5, 2021, 1:41:42 AM",Kudos,Activity,4568388660
"Jan 5, 2021, 1:41:50 AM",Kudos,Activity,4568370374
"Jan 5, 2021, 1:41:56 AM",Kudos,Activity,4568241765
"Jan 5, 2021, 2:10:45 AM",Kudos,Activity,4568863526
"Jan 5, 2021, 7:36:17 AM",Kudos,Activity,4569118911
"Jan 5, 2021, 7:36:28 AM",Kudos,Activity,4569118896
"Jan 5, 2021, 8:48:11 AM",Kudos,Activity,4569118914
"Jan 8, 2021, 6:57:34 PM",Kudos,Activity,4587921983
"Jan 10, 2021, 6:25:05 AM",Kudos,Activity,4595146064
"Jan 19, 2021, 7:30:26 AM",Kudos,Activity,4644814433
"Jan 20, 2021, 1:34:50 AM",Kudos,Activity,4649363188
"Jan 20, 2021, 1:35:00 AM",Kudos,Activity,4649430850
"Jan 20, 2021, 1:35:35 AM",Kudos,Activity,4647554996
"Jan 22, 2021, 10:59:51 PM",Kudos,Activity,4664364276
"Jan 22, 2021, 11:00:43 PM",Kudos,Activity,4663965091
"Jan 26, 2021, 8:17:14 AM",Kudos,Activity,4682304551
"Jan 28, 2021, 6:13:42 AM",Kudos,Activity,4693115171
"Jan 28, 2021, 6:13:46 AM",Kudos,Activity,4693115178
"Jan 28, 2021, 6:13:49 AM",Kudos,Activity,4693115124
"Jan 29, 2021, 3:37:40 AM",Kudos,Activity,4697960387
"Feb 5, 2021, 6:27:59 PM",Kudos,Activity,4739578196
"Feb 5, 2021, 11:43:30 PM",Kudos,Activity,4740702354
"Feb 5, 2021, 11:44:08 PM",Kudos,Activity,4740283187
"Feb 7, 2021, 8:16:29 PM",Kudos,Activity,4752079473
"Feb 7, 2021, 8:41:30 PM",Kudos,Activity,4748641689
"Feb 8, 2021, 9:38:06 PM",Kudos,Activity,4756372449
"Feb 11, 2021, 6:06:08 PM",Kudos,Activity,4771063138
"Feb 11, 2021, 6:06:19 PM",Kudos,Activity,4769233438
"Feb 11, 2021, 6:07:04 PM",Kudos,Activity,4771476521
"Feb 12, 2021, 12:31:23 AM",Kudos,Activity,4771247060
"Feb 12, 2021, 4:06:55 AM",Kudos,Activity,4773438034
"Feb 12, 2021, 4:07:28 AM",Kudos,Activity,4773438094
"Feb 12, 2021, 4:07:29 AM",Kudos,Activity,4773438036
"Feb 12, 2021, 6:40:42 PM",Kudos,Activity,4773542491
"Feb 12, 2021, 6:40:42 PM",Kudos,Activity,4773992031
"Feb 12, 2021, 6:41:50 PM",Kudos,Activity,4773506183
"Feb 13, 2021, 7:37:51 PM",Kudos,Activity,4778160225
"Feb 14, 2021, 7:51:10 PM",Kudos,Activity,4787622124
"Feb 14, 2021, 8:42:09 PM",Kudos,Activity,4788334570
"Feb 14, 2021, 8:42:29 PM",Kudos,Activity,4788125600
"Feb 15, 2021, 8:15:39 AM",Kudos,Activity,4789243184
"Feb 15, 2021, 8:02:16 PM",Kudos,Activity,4791974389
"Feb 16, 2021, 2:18:19 AM",Kudos,Activity,4793467612
"Feb 16, 2021, 2:18:31 AM",Kudos,Activity,4789909348
"Feb 16, 2021, 2:18:46 AM",Kudos,Activity,4789415586
"Feb 17, 2021, 3:40:00 AM",Kudos,Activity,4799433948
"Feb 17, 2021, 3:41:43 AM",Kudos,Activity,4794283992
"Feb 18, 2021, 2:54:00 AM",Kudos,Activity,4802055199
"Feb 21, 2021, 9:40:53 PM",Kudos,Activity,4827193724
"Feb 23, 2021, 8:25:57 PM",Kudos,Activity,4836207336
"Mar 1, 2021, 8:15:14 AM",Kudos,Activity,4866786368
"Mar 6, 2021, 7:56:45 AM",Kudos,Activity,4897547543
"Mar 6, 2021, 7:57:10 AM",Kudos,Activity,4897446250
"Mar 6, 2021, 7:57:27 AM",Kudos,Activity,4897445382
"Mar 7, 2021, 7:13:38 PM",Kudos,Activity,4907534934
"Mar 7, 2021, 7:13:47 PM",Kudos,Activity,4904669957
"Mar 10, 2021, 8:22:34 AM",Kudos,Activity,4922025846
"Mar 10, 2021, 8:22:41 AM",Kudos,Activity,4922025635
"Mar 10, 2021, 8:22:47 AM",Kudos,Activity,4922040804
"Mar 10, 2021, 8:23:01 AM",Kudos,Activity,4922095609
"Mar 10, 2021, 8:23:09 AM",Kudos,Activity,4921881161
"Mar 10, 2021, 8:23:13 AM",Kudos,Activity,4922024955
"Mar 10, 2021, 8:28:46 AM",Kudos,Activity,4921842960
"Mar 10, 2021, 8:45:39 AM",Kudos,Activity,4922326287
"Mar 12, 2021, 6:00:47 AM",Kudos,Activity,4932193576
"Mar 12, 2021, 6:00:49 AM",Kudos,Activity,4932148264
"Mar 12, 2021, 6:00:53 AM",Kudos,Activity,4932155431
"Mar 12, 2021, 6:01:02 AM",Kudos,Activity,4932144378
"Mar 15, 2021, 8:38:15 AM",Kudos,Activity,4949197584
"Mar 15, 2021, 8:44:04 AM",Kudos,Activity,4927170181
"Mar 15, 2021, 8:44:39 AM",Kudos,Activity,4949239186
"Mar 15, 2021, 11:56:08 PM",Kudos,Activity,4952496038
"Mar 15, 2021, 11:56:29 PM",Kudos,Activity,4952187255
"Mar 17, 2021, 5:44:24 AM",Kudos,Activity,4959796948
"Mar 19, 2021, 4:00:11 AM",Kudos,Activity,4970476258
"Mar 19, 2021, 5:07:31 AM",Kudos,Activity,4970105199
"Mar 20, 2021, 1:40:00 AM",Kudos,Activity,4975069315
"Mar 20, 2021, 6:52:01 AM",Kudos,Activity,4975632747
"Mar 20, 2021, 6:52:35 AM",Kudos,Activity,4975739334
"Mar 20, 2021, 6:52:46 AM",Kudos,Activity,4975619235
"Mar 20, 2021, 6:53:00 AM",Kudos,Activity,4975657197
"Mar 20, 2021, 7:15:24 AM",Kudos,Activity,4975849929
"Mar 24, 2021, 7:46:40 PM",Kudos,Activity,5003743343
"Mar 24, 2021, 7:46:56 PM",Kudos,Activity,5002560129
"Mar 24, 2021, 7:46:58 PM",Kudos,Activity,5002445652
"Mar 25, 2021, 6:21:46 PM",Kudos,Activity,5008005795
"Mar 25, 2021, 6:22:04 PM",Kudos,Activity,5006104574
"Mar 25, 2021, 6:22:21 PM",Kudos,Activity,5006172748
"Mar 25, 2021, 6:22:31 PM",Kudos,Activity,5006344126
"Mar 25, 2021, 6:23:15 PM",Kudos,Activity,5006021201
"Mar 25, 2021, 6:23:39 PM",Kudos,Activity,5005990480
"Mar 25, 2021, 6:26:48 PM",Kudos,Activity,5000364163
"Mar 25, 2021, 6:26:49 PM",Kudos,Activity,5000216798
"Mar 25, 2021, 6:26:53 PM",Kudos,Activity,5000170431
"Mar 25, 2021, 11:31:52 PM",Kudos,Activity,5010024427
"Mar 26, 2021, 5:58:07 AM",Kudos,Activity,5011698026
"Mar 26, 2021, 5:58:10 AM",Kudos,Activity,5011698012
"Mar 26, 2021, 5:58:14 AM",Kudos,Activity,5011654486
"Mar 26, 2021, 6:05:22 PM",Kudos,Activity,5011824447
"Mar 28, 2021, 3:57:23 AM",Kudos,Activity,5022530831
"Mar 28, 2021, 3:57:42 AM",Kudos,Activity,5022682854
"Mar 28, 2021, 3:57:51 AM",Kudos,Activity,5022315842
"Mar 28, 2021, 3:59:34 AM",Kudos,Activity,5022744438
"Mar 29, 2021, 9:01:25 PM",Kudos,Activity,5031194399
"Mar 30, 2021, 6:50:29 PM",Kudos,Activity,5037235222
"Mar 30, 2021, 9:56:24 PM",Kudos,Activity,5040317369
"Mar 30, 2021, 9:56:28 PM",Kudos,Activity,5039862103
"Mar 31, 2021, 6:24:53 PM",Kudos,Activity,5045172628
"Mar 31, 2021, 6:25:08 PM",Kudos,Activity,5043869849
"Mar 31, 2021, 6:25:15 PM",Kudos,Activity,5042021387
"Apr 2, 2021, 11:17:07 PM",Kudos,Activity,5056899110
"Apr 2, 2021, 11:17:24 PM",Kudos,Activity,5053581209
"Apr 2, 2021, 11:17:32 PM",Kudos,Activity,5053542517
"Apr 4, 2021, 9:31:48 PM",Kudos,Activity,5070371696
"Apr 4, 2021, 9:32:08 PM",Kudos,Activity,5065229151
"Apr 5, 2021, 3:59:27 AM",Kudos,Activity,5071054589
"Apr 5, 2021, 3:59:44 AM",Kudos,Activity,5071249504
"Apr 5, 2021, 3:59:53 AM",Kudos,Activity,5071125853
"Apr 9, 2021, 7:32:52 AM",Kudos,Activity,5094594049
"Apr 9, 2021, 7:33:02 AM",Kudos,Activity,5094427350
"Apr 9, 2021, 7:33:06 AM",Kudos,Activity,5094427629
"Apr 9, 2021, 7:33:14 AM",Kudos,Activity,5094496230
"Apr 9, 2021, 7:33:19 AM",Kudos,Activity,5094426708
"Apr 19, 2021, 6:34:00 AM",Kudos,Activity,5152841465
"Apr 19, 2021, 6:34:01 AM",Kudos,Activity,5152811809
"Apr 19, 2021, 6:34:14 AM",Kudos,Activity,5152898357
"Apr 19, 2021, 6:34:56 AM",Kudos,Activity,5151531722
"Apr 21, 2021, 6:48:20 AM",Kudos,Activity,5164211635
"Apr 21, 2021, 6:52:56 AM",Kudos,Activity,5162849669
"Apr 21, 2021, 6:53:00 AM",Kudos,Activity,5163792501
"Apr 21, 2021, 7:59:21 AM",Kudos,Activity,5164777907
"Apr 25, 2021, 2:18:49 AM",Kudos,Activity,5185148114
"Apr 25, 2021, 8:56:24 PM",Kudos,Activity,5192874395
"May 2, 2021, 4:44:03 AM",Kudos,Activity,5227152611
"May 2, 2021, 4:44:28 AM",Kudos,Activity,5226923942
"May 2, 2021, 4:45:16 AM",Kudos,Activity,5226689515
"May 2, 2021, 4:45:59 AM",Kudos,Activity,5226823823
"May 2, 2021, 4:49:59 AM",Kudos,Activity,5226511036
"May 11, 2021, 9:07:30 PM",Kudos,Activity,5280731800
"May 17, 2021, 8:27:54 AM",Kudos,Activity,5310557067
"May 17, 2021, 8:27:54 AM",Kudos,Activity,5310686673
"May 17, 2021, 8:28:20 AM",Kudos,Activity,5310552195
"May 17, 2021, 8:28:26 AM",Kudos,Activity,5310514940
"May 17, 2021, 8:28:38 AM",Kudos,Activity,5310430268
"May 30, 2021, 6:55:52 AM",Kudos,Activity,5380638398
"May 30, 2021, 6:55:56 AM",Kudos,Activity,5380673228
"May 30, 2021, 7:38:33 PM",Kudos,Activity,5384632412
"May 30, 2021, 8:52:27 PM",Kudos,Activity,5382885532
"May 30, 2021, 10:40:20 PM",Kudos,Activity,5385177608
"Jun 14, 2021, 7:37:07 AM",Kudos,Activity,5466681419
"Jun 14, 2021, 7:37:41 AM",Kudos,Activity,5466525709
"Jun 17, 2021, 1:24:18 AM",Kudos,Activity,5480972327
"Jun 28, 2021, 9:21:24 AM",Kudos,Activity,5541209024
"Jun 28, 2021, 9:21:33 AM",Kudos,Activity,5541027068
"Jun 28, 2021, 9:22:26 AM",Kudos,Activity,5538656930
"Jun 28, 2021, 9:22:59 AM",Kudos,Activity,5535249348
"Jul 5, 2021, 11:03:01 PM",Kudos,Activity,5579821450
"Aug 22, 2021, 8:02:03 PM",Kudos,Activity,5835584286
"Aug 26, 2021, 6:53:13 AM",Kudos,Activity,5854550114
"Aug 26, 2021, 7:41:09 AM",Kudos,Activity,5854757608
"Aug 30, 2021, 2:21:07 AM",Kudos,Activity,5874587341
"Aug 30, 2021, 2:21:51 AM",Kudos,Activity,5874784939
"Aug 30, 2021, 2:22:14 AM",Kudos,Activity,5874451718
"Aug 30, 2021, 2:22:29 AM",Kudos,Activity,5873426745
"Aug 31, 2021, 7:46:31 AM",Kudos,Activity,5880578174
"Aug 31, 2021, 8:41:27 PM",Kudos,Activity,5882772722
